%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 10
% vectors count = 3000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute class {0, 1}
@data
-238.09863,197.94739,423.88086,-314.48535,-368.16498,-665.81824,-927.94867,912.70984,-470.2973,600.4706,0
-695.86584,611.21277,653.3208,-251.08966,919.1869,644.4723,-157.95105,194.50781,-961.48376,-194.56122,0
413.45947,111.86719,-844.9228,-157.66827,-794.12164,184.7284,25.984375,-624.67834,914.26514,98.25842,1
4.38678,-283.1123,-284.90552,225.32959,-653.5899,251.18066,-353.38824,381.8463,-469.17053,732.8082,1
-755.96594,12.5078125,693.5791,-366.97052,524.9728,-282.77356,-93.83215,-508.56943,-421.44287,639.74524,0
216.51733,123.72632,-267.56006,-86.17151,-877.3067,491.41418,555.0719,-901.2721,-535.54504,56.58264,0
796.33215,334.45312,-405.49927,525.2572,777.8065,-191.2948,-869.2609,-974.75885,-285.29163,51.158325,1
-407.13043,-30.509766,-15.359741,-442.89514,-208.98938,-876.3628,-545.9043,291.30554,-38.936523,-273.64142,0
631.8074,734.2147,330.9558,903.85693,-361.25385,306.58044,-946.1382,-925.19214,767.7844,244.74463,1
-741.0543,-440.2987,-248.26599,297.79956,-652.86523,188.58167,766.6765,-20.918518,598.8745,-656.2273,1
668.2069,-471.68445,-337.2246,-420.7517,991.41064,-772.9524,558.5134,725.8927,-158.89777,258.83325,0
-545.7002,-778.0354,-42.94684,-83.02222,-331.3136,-699.33307,-40.35797,636.4503,98.429565,621.7931,0
-935.4389,62.92566,-411.41406,-47.993103,-599.08093,170.73218,637.96765,-421.61694,475.28015,-697.18713,1
272.53833,282.4226,-705.1144,-70.36188,-78.71863,-93.17273,-803.49695,910.3323,-306.4688,-185.10114,1
523.05835,88.10657,-416.297,872.51,948.3992,-836.58026,818.817,-24.834717,471.25195,-37.88568,0
816.1631,-402.24524,-117.370605,-547.8953,-967.09656,362.17676,-143.34705,161.02283,366.36755,198.08777,1
722.95764,-991.4464,-296.7553,-685.38763,449.54675,991.02185,-282.1692,-94.072815,398.17188,642.1185,1
83.94507,-718.7916,-989.98865,-257.51447,-107.922485,939.5122,737.62805,362.2025,252.78796,2.7363281,1
-740.11145,-5.9490356,819.3269,-625.1159,299.7273,271.7555,276.90222,-986.5604,210.34656,566.2335,0
722.96985,778.7302,-96.358826,614.2114,-697.62103,-530.2603,-334.65485,257.39087,-536.84625,859.9065,1
934.5958,-643.31757,763.1515,-185.9737,221.31775,994.8474,284.7843,-102.551636,-6.970703,192.21777,0
404.44922,281.34253,-416.61932,533.99365,915.2612,202.88269,-42.068237,343.9447,316.14062,-243.2221,1
-481.61584,338.17004,-542.7444,374.65564,34.684326,53.90039,671.27563,991.38257,265.1161,772.15125,1
-978.1546,602.4857,-142.29327,139.36987,-634.8595,684.4137,-278.02826,242.03955,-452.6809,-220.54254,1
-781.77295,499.54004,250.13916,-560.272,-767.5981,-585.6157,-251.03925,-320.33478,-512.5138,955.2855,0
-838.18994,-895.86816,288.45178,147.33472,645.1293,-40.77704,-694.3107,304.8938,-568.704,-504.49783,0
972.70337,-733.3561,604.9442,238.4497,-392.98297,-21.450806,-920.426,-971.5096,-541.06696,-180.66754,0
362.89,23.044373,-448.99146,-825.61975,388.76184,245.6217,391.79834,937.82605,945.6522,-277.93726,1
-569.3709,858.89014,-954.1876,-238.3982,465.8651,-52.62085,-43.502502,520.50867,-872.6649,514.5781,1
553.9071,628.6459,24.287598,849.5978,162.50977,-635.6487,-816.55176,17.56488,106.863525,-369.36157,1
-2.5447388,-185.12726,829.9961,-184.21747,62.151733,-471.96216,621.86633,513.94006,1.9171143,816.53674,0
753.3728,36.52588,-334.57794,776.3237,125.83826,662.652,-80.10254,-960.44165,422.84644,-342.9909,1
-319.794,-372.5952,190.75903,-773.8497,-220.28589,196.58289,-723.7986,-210.78564,-176.84106,306.69055,0
-386.75153,-793.29535,-742.5863,384.1366,480.0055,941.0172,-445.74573,169.85522,33.723755,514.99097,1
619.9341,-388.1978,185.54797,89.827515,-670.422,399.55615,690.4457,-498.68698,-569.8917,637.1831,0
704.82043,673.344,-36.380554,511.84473,3.7636719,970.3447,-166.17859,-760.5364,-448.14447,-244.76294,1
-828.62695,-944.9183,185.87463,-812.79553,-250.36615,564.38245,794.7333,-876.4313,860.56055,-615.8302,0
-428.59412,882.6758,-218.81787,673.42847,-336.42993,-420.23346,-755.7113,-107.08313,-135.86261,-234.61426,1
172.67102,930.073,-140.20001,175.95996,344.45435,587.3406,-4.8276978,548.754,627.76904,-644.1485,1
-487.9355,658.4945,-43.792053,382.72913,787.8716,-999.4754,312.21924,-410.89508,224.0199,-124.56494,0
-356.20953,7.2677,-875.13666,-977.30664,-139.52057,579.1958,159.37598,-594.1296,838.05383,-104.95343,1
812.4397,269.64355,-293.29852,649.0104,609.47974,168.83252,-394.02136,951.26025,-162.34583,312.30164,1
-439.6344,58.558838,-11.245361,269.64246,-837.49774,572.4121,213.43176,-143.87378,346.87988,702.4868,1
-296.6911,841.4957,-305.03223,804.3368,-892.9965,20.74292,433.4574,74.31177,838.02563,-859.90125,1
-429.49164,20.851257,446.9801,-810.96375,460.58545,-869.8075,-892.553,649.17053,496.67834,5.8494873,0
704.3744,-566.48694,-400.60266,185.05115,15.763733,454.62012,-294.35565,821.6515,-957.1127,-972.2516,1
555.25977,-526.1465,671.22534,645.21436,732.24744,346.41956,533.7687,50.72705,-862.1112,-489.13638,0
-799.7201,997.546,856.251,-136.54517,-369.43433,591.8927,718.3076,879.6853,-793.2407,703.1183,0
-220.91492,-414.81403,-400.92792,-435.2812,392.9558,-413.09863,-778.5798,-604.6468,605.4004,494.66248,1
97.78967,636.6106,175.2655,612.12476,-412.8459,234.34192,699.7446,-612.63354,-395.78577,282.9546,0
-964.98395,787.27246,-274.82147,307.1454,488.67236,496.15234,-117.73889,-526.876,105.77893,637.8761,1
-772.47705,101.45947,778.6041,-417.86865,186.13867,996.2572,-119.233826,-680.75836,721.12024,310.4574,0
-340.2575,874.3085,-604.01355,934.6166,717.39465,-719.7312,948.8175,726.6201,566.36194,-259.21088,1
780.58704,-707.65564,470.87915,-212.25464,-987.3811,482.37048,-436.21698,474.36353,582.4668,-712.57294,1
-422.83496,943.92737,-775.52893,-604.68054,432.3429,-924.7148,120.69556,-685.3218,405.51526,330.21753,0
509.90625,675.9409,618.6764,-585.94653,-393.29962,87.55664,201.06348,909.7551,809.8539,-244.51575,1
-375.38153,-342.98682,368.4032,-33.371826,-562.3559,-678.27075,-574.06665,491.9402,-95.95874,337.58508,0
677.9972,-17.513062,-98.78546,200.22888,754.5415,511.86914,837.93884,-44.062195,878.673,560.94604,1
-675.81995,650.4404,-644.9546,-54.091614,858.0703,489.9154,5.6069946,458.31177,-109.06525,-484.9925,1
797.3954,315.76636,-710.5228,-299.96838,596.5259,914.55334,434.93042,563.36365,-765.53186,830.5204,1
-17.818054,-388.65546,887.1587,532.1808,647.5869,-763.14825,-855.5446,-149.97241,-697.61255,-944.97687,0
86.88721,888.6422,119.355225,-917.5588,-811.3927,-226.73663,-446.5172,652.4197,929.91296,-609.9441,1
-466.75342,507.85754,629.64624,109.39844,-602.82666,-875.54205,197.24463,374.0868,-168.85992,990.93396,0
-743.83923,-10.571899,-654.9559,309.15308,404.8274,-30.219666,-326.8191,376.0011,258.29468,-123.83453,1
890.871,770.0724,353.11975,722.16907,10.581604,-609.87683,0.042175293,730.41174,353.99036,378.55164,1
733.43396,489.45947,-907.85986,11.997131,-866.53906,-608.8845,-995.9572,752.47925,-513.64813,620.6167,1
-275.21503,826.32446,0.11846924,-572.66614,-462.60077,934.45886,107.52832,921.1553,-891.538,996.4691,1
-234.919,-780.1921,-524.4144,192.16663,596.1942,-585.04755,65.67432,988.2147,-771.24097,-470.03534,0
556.01624,323.7102,-758.3268,-590.1076,985.9878,677.4321,-238.07751,-685.84125,-314.65033,350.80884,1
-56.777466,875.15735,305.8153,-25.528625,-690.8031,-959.0346,-474.2207,982.59985,258.51257,-362.02332,1
-156.2085,-401.91138,906.353,-730.66205,-715.4293,732.89014,-123.94403,407.6455,-187.94922,131.72339,0
-343.29614,745.4419,777.1582,73.66089,-293.1006,134.6272,823.72144,-5.064453,611.92004,775.97864,0
-665.8852,507.64038,290.8911,712.5515,716.94775,-537.1837,502.57678,-864.18976,-377.695,-57.24286,0
712.8357,530.91956,515.7539,366.18567,763.745,-732.3007,950.53577,251.28394,-276.1515,886.3308,0
348.05896,-394.61182,-199.06238,-968.02515,-869.9829,-603.5115,-736.7754,-239.9577,641.1603,-889.5001,1
941.72754,-236.06195,459.9441,-990.3997,-923.86945,-30.32721,414.99377,-619.2409,-981.65607,896.81934,0
-91.486145,799.90784,-377.5642,-797.1338,993.48535,236.03296,-973.4352,-91.90021,59.689697,-319.2019,1
971.99316,-59.27533,-45.694702,913.13293,806.2146,-152.99042,-103.97571,-5.4490356,-118.31738,-221.17499,1
637.33923,139.79114,188.58142,-798.98456,987.85596,-281.29913,-250.47034,-846.3698,-967.81305,-680.889,0
-443.93433,-640.8902,-840.81165,36.778687,641.21216,-17.89038,365.0016,457.30298,-740.62756,-570.28577,1
200.56775,156.2456,-915.73364,-777.62085,204.98328,967.51953,-162.4397,671.01013,699.27014,-243.568,1
-174.69281,-136.82556,-589.1627,-17.398376,-513.7407,-708.49207,-442.89,-50.706238,245.57178,349.9701,1
737.5121,-690.452,-280.63,878.66833,266.18384,135.79883,630.1022,-44.443787,-576.47363,658.521,0
669.5574,213.38782,512.8607,640.755,-14.122314,102.88574,579.2007,-720.7988,-27.15039,728.1616,0
180.33228,-491.10574,-395.79016,148.00513,696.10486,637.30286,-317.3427,366.73438,-679.96497,345.02295,1
-937.28723,630.88,-901.9672,-735.9366,158.52344,-896.94604,162.25732,581.0526,-137.83887,-498.07083,0
-346.1808,-588.4818,374.91724,-122.66107,-263.75732,52.723755,393.54858,-667.92126,-427.69104,-353.62494,0
595.385,-792.92694,170.10364,268.83252,430.6582,14.14978,599.7926,15.299194,-142.63092,230.73853,0
240.85718,-744.22253,-156.54114,-36.60852,440.2196,914.42163,-786.99115,-557.8983,244.89453,-639.76624,1
727.6389,-675.0285,718.5038,-704.115,171.23596,872.86255,759.1985,-107.2287,645.5901,-803.7623,0
307.23022,344.23584,286.47473,-18.519104,363.62024,995.22705,-825.8457,-628.4375,-662.9208,-744.5198,1
339.26318,5.9923096,-105.47235,-385.35455,454.4453,-382.41687,-288.72137,251.6112,54.104248,38.625366,1
-699.86096,966.59705,939.05884,-13.35083,444.39612,463.42407,-200.13867,580.0332,-332.1468,-629.30786,0
31.980835,176.29114,645.78577,814.42896,218.0105,830.9519,-506.11,841.09644,-183.48785,442.52197,1
-532.0001,538.67456,224.06165,479.09863,765.55164,314.86633,566.51416,-925.21594,840.47864,465.29712,0
327.46008,-760.8796,926.4197,900.91296,-763.70483,-59.64569,-691.1677,702.6033,715.28394,-96.59198,1
-705.20105,-967.5909,624.4457,106.01941,-199.97534,854.5028,45.04651,-838.4136,-994.2799,-94.54968,0
-593.0636,44.83423,633.7738,-597.8971,-608.08215,946.495,46.815674,86.784424,-265.20776,-564.2235,0
-399.51965,-616.72485,295.6781,-435.53235,-541.6206,673.41943,-408.34747,64.10803,-574.0032,3.008728,0
352.71484,367.73022,-732.0764,886.9264,-393.4668,-169.74237,-556.4491,307.36316,298.3767,226.72156,1
-770.45435,485.24365,517.10034,375.03662,793.13306,-446.1693,-975.005,560.15576,-61.583923,-125.19818,0
-21.23053,-671.00037,968.6637,-589.076,-519.11084,180.63611,390.7025,-694.224,-85.05762,693.76404,0
33.251343,-380.20123,895.6637,-286.3681,559.23914,-966.71747,103.694336,-636.9005,-677.14746,-749.2746,0
-722.88715,-152.3664,55.25757,827.329,196.22375,291.59985,-41.349976,187.22156,625.0436,173.29651,1
446.48718,-285.66797,862.3773,-681.24805,988.45654,-29.340942,-192.66888,-130.61407,-698.05664,-666.98364,0
-741.4376,-843.78845,-522.5388,-361.844,543.5167,-6.662781,533.70935,787.5038,513.3602,546.0995,1
-631.37085,686.568,441.26355,-365.7575,106.03076,-619.5908,-573.84863,-901.868,433.06628,-204.60938,0
-469.0196,686.0759,682.02954,108.75244,-925.93384,813.395,-869.3377,441.38513,-756.0727,498.97168,1
-721.6455,-694.4983,-477.42615,-197.422,-298.67438,-962.25916,-720.88477,166.3656,498.07812,309.55725,1
335.0204,206.4768,307.12036,-269.41455,304.31177,705.8136,412.15234,-453.00806,-923.5693,826.5813,0
-454.38013,485.6571,936.4658,-108.700134,659.7373,-93.64203,506.88428,-526.4437,-845.2115,-402.05023,0
-53.135254,994.8458,837.71484,790.8738,-340.2198,541.43274,-770.296,257.1449,-863.6664,-804.76514,1
-250.30249,730.3036,500.30115,-184.68207,771.4332,-698.3584,825.7927,-88.338196,584.8495,935.34155,0
359.39062,-979.5611,888.374,793.99805,407.48267,-179.87616,-403.1726,677.3136,838.5553,-879.66797,1
470.37463,-449.4037,902.17175,-189.63867,353.15698,-123.99194,380.80505,-128.00983,655.9453,258.34375,0
967.6572,-358.83588,125.35596,778.4507,203.04309,-354.2201,912.8717,311.22253,303.87244,551.854,0
-509.88193,-888.56696,-214.78107,17.94281,52.545044,999.50085,899.91345,587.7565,711.86694,-409.39203,1
611.5565,143.49109,-1.6796875,184.41699,-931.7034,-102.52515,976.99646,-831.0332,-640.82996,417.31226,0
628.21545,91.15015,-288.23914,-240.22266,-949.89355,-92.49341,229.37976,-568.7063,512.2634,352.89014,1
767.926,-402.08746,422.55017,-149.09576,617.0409,735.28015,864.83057,938.81714,277.1194,739.16284,1
523.6018,791.00684,813.1974,409.67712,532.2136,98.806274,-981.3148,177.4502,64.559204,300.95227,1
936.3734,957.5123,335.82568,957.6675,161.08655,96.80603,-913.90564,-77.2677,787.8157,-476.23297,1
-408.71155,891.7346,-128.88495,-586.4817,779.1626,-108.99005,825.9971,949.791,123.73779,320.6151,0
-672.4817,94.76672,649.78406,-723.9949,955.6968,670.6128,-400.34137,46.913574,-915.6402,-488.43896,0
-901.99,928.26,326.9679,962.958,495.5608,776.7422,-770.578,583.7927,-18.613953,-891.90466,1
-160.69556,551.7877,-476.19244,953.8279,-717.03357,-24.786194,233.22485,182.57422,-453.67816,83.17114,1
835.911,-459.9673,282.16223,-903.84515,106.000854,-727.2189,-343.73755,471.30176,823.6046,875.0969,1
-3.503479,-828.2055,110.1803,234.2312,323.6388,-372.5263,838.00696,-751.5825,719.4785,133.7937,0
-781.2035,853.2229,-72.67346,-421.1734,647.18994,-684.323,-418.04974,-406.89368,-591.9126,-358.05542,0
30.420898,484.67517,-47.53955,993.13184,-167.6839,651.7792,104.50256,-884.8511,-282.83234,558.2329,1
-216.32715,-37.624573,29.003784,-188.44617,608.39624,931.2069,502.28198,-598.45496,93.88049,-581.6135,0
590.469,737.0825,-935.2822,780.3544,-492.03192,761.4409,373.64148,-806.32306,-351.94226,131.57092,1
-948.9904,-597.0564,-896.0498,-785.6803,605.29004,891.35,647.03564,482.66052,-646.9702,620.51184,1
-294.16968,-212.41754,377.48596,159.88306,641.1002,936.3618,998.30774,-237.51959,927.08264,25.52063,0
480.35498,-257.55518,725.6865,56.852783,117.9469,371.29517,779.9983,507.4768,-198.46686,-566.4364,0
555.37976,729.95386,-293.01202,-431.17664,-879.10675,326.08655,843.42566,-424.04553,-609.2545,-31.908691,0
-146.35706,966.81555,34.89087,533.4177,-318.00488,-769.6788,619.8932,874.56384,507.71497,504.2506,1
355.59253,-937.1837,687.3905,650.94434,-799.91797,524.9219,-641.4857,-905.63025,14.94812,-865.72644,1
826.72876,199.86743,-35.31555,23.27539,-107.41565,464.2179,418.6399,-348.87408,869.3429,332.49475,1
-759.1825,-508.66095,-798.45044,-930.4988,-457.70972,595.90015,-685.19135,-212.58759,722.95654,-751.9693,1
-389.6018,-532.4249,943.80884,933.1172,-635.9395,-386.7541,-952.1574,937.4331,696.5116,-968.626,1
387.18823,-973.13434,-246.08716,-834.6339,-984.00415,862.933,769.7538,387.09668,273.06396,80.95911,1
775.296,705.2562,905.14856,285.34924,-616.0676,458.45825,571.348,-390.51172,-704.4799,-264.64716,0
820.90906,-57.137512,949.9446,-499.67664,-548.74835,445.58167,-895.1186,702.1725,-470.0304,550.5598,1
20.919922,4.529358,-695.9932,-703.81354,-592.07996,200.53784,-278.82812,-462.59528,-680.3269,-139.28265,1
353.6018,-649.31775,779.6449,311.71313,139.73901,778.4485,78.777954,654.9783,550.84094,-48.858887,1
407.03625,-791.7341,-460.00812,580.09094,763.5773,489.12964,946.04285,832.0443,936.1394,658.46277,1
-98.14313,-323.79242,748.438,-796.5646,235.68823,937.2711,-254.93848,563.01416,856.48206,-507.04813,1
16.56842,385.57935,678.32996,322.16907,-36.815674,-843.0188,-233.72925,-559.9524,453.70422,-951.2931,0
75.080444,148.52087,-943.09467,9.65509,404.6477,486.3828,805.98254,361.34644,-990.01624,280.21875,1
-697.7805,-544.7766,-319.1313,777.7184,-127.68964,-687.97705,-954.4094,487.45984,964.45447,587.03394,1
355.18628,-445.67743,-998.4563,-308.62347,69.04382,-232.7262,-494.52853,448.27185,189.68494,126.34509,1
-535.2108,-725.4015,-516.00903,788.19617,638.64514,-448.14258,480.09814,-835.25665,773.1393,586.99756,0
443.63306,966.901,-448.06702,-637.6172,-586.0821,65.57312,511.15515,-864.49255,820.2245,184.60107,1
-880.6508,-127.10443,200.11218,645.4546,756.40906,-511.0495,-893.6647,-348.9651,421.15405,-90.65607,0
415.76074,-73.9704,655.39844,89.86804,-56.811462,923.84595,-606.92896,-704.504,-485.07812,-734.78125,0
-773.85443,180.73083,471.38538,591.17224,-75.15393,511.1444,-54.95569,-406.90576,957.7926,727.3419,1
-800.66925,625.25415,228.45825,-23.5896,-183.7655,-989.82117,-722.4919,-277.7561,-415.3288,914.8777,0
-203.70154,-405.0418,-431.307,-494.01605,-544.9861,750.9446,-975.9418,984.46155,769.6244,-311.06622,1
-416.36682,55.599976,-984.9521,203.77173,446.5492,407.60278,37.607544,958.4392,182.99243,-147.84998,1
228.07324,-983.8301,205.95837,-77.10687,887.2838,-401.64398,-36.748596,-67.078186,-250.453,-679.7467,0
467.47107,-240.18231,-475.28186,205.32947,908.67053,-43.012634,978.0613,890.4249,783.83264,182.54993,1
287.70007,-392.2738,-770.74036,-607.8748,-797.3311,765.87634,56.424805,-240.54565,-129.72247,-748.62085,1
-631.20996,868.8568,109.705444,-67.220764,576.5431,-633.8906,-620.5542,273.9292,-871.8356,-40.590515,0
345.67017,422.33765,897.97546,294.07483,105.92053,190.18372,-511.56454,527.2844,27.383057,-888.1165,1
-747.3452,-508.28967,-156.6742,-200.71759,-288.9159,-962.94556,590.9852,-423.18512,-711.98926,562.1992,0
417.85535,-382.63007,770.0476,-736.6046,375.3755,494.2207,-426.6596,-384.80695,-524.0444,528.9614,0
-630.1544,777.53784,978.73267,707.97314,843.7379,-203.72028,121.40503,-604.98157,-867.7931,700.67224,0
-670.05725,-414.8553,-149.39441,900.2661,314.92773,-974.8506,510.11865,644.9302,-597.27216,-831.55444,0
-393.18115,735.56067,951.6648,637.2366,-305.81494,159.3695,-232.2127,632.49365,-653.14276,872.46545,0
-938.1863,-437.6972,81.608154,-436.22192,-321.7359,51.730103,22.213074,-91.80664,-920.2501,-547.5708,0
378.10327,-446.8933,883.8491,987.7937,-347.60864,-118.57971,-373.05865,749.53796,-96.938965,-544.65564,1
868.8351,-95.83606,-648.18677,-30.81305,-246.02954,-327.14844,168.27014,525.64856,-290.56622,915.8898,1
-647.0656,98.96094,-913.0254,482.84094,300.5105,-840.4564,-754.3319,882.21106,845.89294,-391.32672,1
823.818,279.47583,378.333,-592.0029,-236.8482,349.89026,-45.002808,587.5398,-974.6925,92.58911,0
-746.6662,677.19116,-119.92999,355.06274,672.36694,30.483154,146.76501,522.16846,-73.75891,995.79626,0
-165.32855,-408.57776,69.041504,-561.03656,-744.7312,686.3861,48.121216,732.5641,868.58655,952.5497,1
-396.1358,-998.96466,-122.1236,-264.81848,-382.97852,147.04944,-98.716736,956.20154,850.45935,-16.561462,1
926.14075,687.208,440.35864,656.27454,-809.0271,58.367554,462.6123,-531.46106,642.23425,847.95557,1
433.36743,200.14893,-822.72186,364.91296,-301.636,68.92981,11.989502,-433.13617,323.92175,-411.54425,1
-799.02234,-251.3855,323.1361,-247.49316,590.1742,591.2357,834.0393,-787.7814,-703.86334,-120.59473,0
-787.8057,-589.17004,183.30774,774.7667,908.3838,2.2608032,749.9391,175.64062,472.76746,303.58252,0
335.3352,-601.5006,60.077637,-982.2313,-374.4682,184.19629,406.13098,11.943237,61.470703,862.01855,0
404.13477,547.67346,-56.806213,-602.7883,-870.0314,33.679565,775.5211,2.6973267,448.8296,107.662476,1
-284.85614,13.2925415,-818.6741,652.7803,-143.99554,-199.1925,-784.6869,-784.3679,-470.70227,650.98315,1
-79.53363,-783.567,796.37476,-271.693,-244.21301,-671.6033,-122.711975,-477.67902,-944.0566,452.16626,0
384.66565,-500.88348,-359.44843,-177.53516,-77.94006,74.28845,-888.7991,-42.036682,-142.13477,-521.3021,1
484.23706,-598.3061,900.354,605.97156,-846.9857,498.16174,-523.6647,-489.2538,-918.46686,814.63916,0
-144.6109,-130.76105,602.0853,-762.0465,463.5868,418.80994,-777.2737,-735.5935,-104.941284,-839.24524,0
446.10242,549.29443,756.7241,940.6487,-240.63873,-606.17755,-329.04834,-86.86377,-324.42108,-478.96185,0
-487.1289,-646.8557,990.3357,228.73486,-726.48883,293.06982,-737.21655,-193.89423,-183.10931,-454.42505,0
-61.257996,-37.74469,238.64355,814.19763,504.0719,-61.49518,-464.28882,-200.93329,-410.2304,962.7566,0
-138.91016,-527.4136,-954.0631,753.0084,764.57166,-969.9658,-340.02173,-111.56207,509.87317,-587.4066,1
415.08374,-959.69147,810.4983,-244.57721,968.2566,291.26904,-858.86725,630.93823,-627.1504,-929.54395,0
158.3252,-462.4344,-21.222656,-406.87164,703.6587,-273.2027,-85.72693,117.39819,-635.4286,-833.53345,0
586.2626,816.9441,-367.56024,205.72949,-767.86755,617.4276,-675.5133,337.32324,713.87036,-44.345886,1
125.535645,345.24866,-533.7398,94.35571,-142.42096,81.1012,-205.98322,361.79517,399.58752,129.85364,1
-441.55066,484.2213,56.936157,-294.0274,-297.55566,40.53479,619.27856,-736.67194,33.262817,992.34814,0
347.6532,507.432,215.85034,228.9574,696.0571,766.1249,25.058838,-884.4363,699.67944,-995.09955,1
563.3871,144.41895,651.43506,-834.3557,371.54395,962.39136,-59.603394,962.63257,-857.6532,-715.2202,0
740.1738,787.2219,-905.8322,504.02917,-387.75897,-47.26355,-31.656128,-836.6679,-971.3289,153.63501,1
85.67102,-111.0733,320.6819,718.1222,930.3058,861.22986,623.8594,-999.0557,325.0984,-546.2266,0
-982.13043,93.18787,-579.4124,-719.76184,-752.06946,918.479,-559.4096,563.7103,167.26355,740.058,1
