%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 20
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute attrib_11 numeric
@attribute attrib_12 numeric
@attribute attrib_13 numeric
@attribute attrib_14 numeric
@attribute attrib_15 numeric
@attribute attrib_16 numeric
@attribute attrib_17 numeric
@attribute attrib_18 numeric
@attribute attrib_19 numeric
@attribute attrib_20 numeric
@attribute class {0, 1}
@data
376.6903,612.41846,636.8506,261.9928,-278.84448,-391.4295,905.3843,484.59192,743.603,-478.4626,-193.06921,-356.45514,952.3125,969.81604,-549.6108,-852.83453,878.8629,661.62756,-351.5177,-972.49133,0
351.45312,667.7676,-58.559998,-68.451294,861.43225,99.69568,-422.18518,870.04333,159.5747,-939.6464,320.41125,-106.668335,-865.345,916.8462,-982.42584,-548.7898,-244.61627,438.26038,764.85034,-905.5848,0
397.79175,148.53601,-820.7009,-611.86365,-766.3409,-636.5581,-181.50378,433.3734,-478.3985,-187.64362,98.54138,229.84082,620.9453,489.68604,200.14124,264.5122,-660.4646,437.39978,399.11145,172.79163,1
-169.86389,-470.70117,-982.5986,94.68652,666.1024,9.276489,-236.98633,436.24878,955.5127,-470.0299,-388.0437,146.93921,-606.02954,-255.15625,582.6304,336.46423,-990.2013,-874.1192,762.8203,80.02356,0
21.365417,610.70886,-228.27777,-401.20642,-295.2058,-72.88275,-525.79016,652.8717,-538.66907,999.56946,211.80237,946.7859,-622.849,711.45325,74.56677,623.0729,-515.58997,478.45227,-189.55042,507.31567,1
660.8524,582.5624,853.302,-331.5785,646.3135,-977.0839,648.12354,70.813965,7.959717,-241.27582,-38.178528,620.6001,-947.86536,-348.7243,-809.95844,-254.33197,-340.81335,-843.9145,805.3967,800.0585,0
-191.32446,872.91614,-960.31683,45.84546,-834.1325,430.54004,-347.55835,741.151,-483.55432,-135.24603,210.48218,950.81067,64.87744,642.28906,687.76184,-903.40405,652.89575,-210.08789,-607.7306,-23.207764,0
-191.93011,207.14404,236.33191,-989.68195,-801.5501,-827.33234,189.0304,-201.53326,-452.2057,-701.36316,384.17224,-252.26227,-643.10266,-256.2622,804.5375,460.1189,880.05334,364.99646,722.87866,-127.43109,0
-278.29175,-330.03577,-847.57904,-284.6576,-853.1338,925.0569,-555.6249,759.1881,-260.1665,-417.5398,-132.7586,-465.65662,-600.6029,-692.8414,-487.55334,-270.36243,-175.44678,-682.7184,193.12524,-682.09174,0
-376.58636,495.1051,137.61768,604.3242,968.93567,-217.31506,226.52661,857.1,328.63647,-254.76178,281.938,-44.521973,211.46802,867.0348,-510.3231,577.74365,103.54346,138.69324,-579.76263,-147.56903,0
805.4241,801.4238,311.2865,-891.2351,-762.8105,732.89795,-715.58624,387.78027,443.52856,891.0652,991.0586,713.44336,9.606812,476.37744,817.31494,-226.50201,-610.51855,29.525146,224.58044,-377.3562,1
752.3456,-449.0739,-937.2216,296.04895,867.9075,-90.14856,765.15186,809.0869,-719.28076,305.2113,-781.6101,919.5803,564.28784,346.66663,799.11536,-758.277,-200.68335,443.86987,-422.4743,-173.75531,0
586.442,623.28345,11.249329,159.27039,-117.65735,-363.8402,-412.7621,682.72,-260.88098,-722.0902,-183.21179,-598.0182,630.35095,-791.7689,-251.45166,921.9872,463.26196,-757.0005,-263.37048,-659.2997,0
-395.06927,-916.9237,585.7113,829.4309,-708.4925,-248.18134,392.2932,442.2683,642.90967,632.22485,411.00928,722.3219,171.48315,926.28394,97.19385,-989.64923,-848.3635,603.24255,111.642456,11.747131,0
508.46533,-539.86096,520.78906,140.7373,-13.095093,-212.90002,-314.72394,436.04822,278.9602,311.5299,-597.8337,-569.8174,-484.91803,589.47046,-249.19214,254.83154,-933.2302,-180.95807,789.6306,-522.149,1
-38.997925,170.02246,-239.08307,692.6111,373.1051,155.2622,-217.14398,-281.575,643.19116,313.7666,-857.04254,421.14905,-947.6885,-468.07208,-745.8376,625.9418,-802.01746,-301.4787,94.760376,369.55396,0
224.76501,-929.2755,525.4817,-172.58038,394.08508,722.5593,-738.0962,-348.799,518.5054,-246.20435,477.5741,165.3374,639.17065,-443.5033,23.016602,-103.4646,991.1655,-631.9723,68.05859,248.02795,1
780.0383,583.4884,-390.32446,-219.1773,-416.23688,-142.82861,-265.1809,527.0498,297.92212,891.7909,-212.53876,35.90747,-542.0862,-4.1381836,-338.65118,440.5995,500.5006,983.7567,324.7323,-264.9566,1
68.029785,799.60205,-619.404,662.0248,812.17554,365.3213,975.68274,-860.1428,320.06665,-415.23053,-306.12695,992.50464,764.178,-819.95447,204.24316,898.5084,-331.61902,-907.2897,381.39136,936.9553,0
786.06604,-448.22308,-624.6095,-115.890564,-497.74075,591.98267,-319.01453,502.2279,-599.8217,799.99084,-359.57385,462.46436,-326.31586,372.81213,11.586304,-743.34283,920.60144,-808.12415,-757.2128,478.19385,1
-482.10303,-452.1784,918.01074,190.02576,258.21924,-604.77673,-529.0482,-251.69434,-781.6786,-426.9027,713.62427,-586.9934,-66.598694,-703.8135,-14.99762,-647.7269,-132.58997,403.65576,797.4441,-764.85535,0
897.89746,345.96997,743.4081,507.68567,-925.0245,697.37134,-877.7575,660.44116,-732.5022,100.51111,256.58936,320.5337,-524.4295,-18.57129,-209.78668,-160.39636,-432.9781,117.21912,393.82825,199.18811,1
-13.522522,-804.6382,252.76526,-481.9776,-410.8,872.8307,470.08435,-778.85974,167.87134,524.7433,91.003296,-981.46173,469.00806,-133.55273,-160.71844,-758.43787,536.7178,-60.41516,-146.5398,798.0615,1
75.01965,-428.18542,720.6273,-967.2489,185.96863,351.51184,927.64343,117.1073,319.3363,402.9088,-515.47455,-756.48004,-439.38098,-196.22388,-78.04401,861.30725,-512.3398,356.89014,-875.3528,467.59705,1
742.18567,-391.83337,-465.44263,-946.0378,-808.9291,-501.51242,142.72156,-789.90375,93.172,-157.11676,385.72424,98.69653,41.068115,-50.123474,-427.39233,-958.8777,613.0801,125.434326,790.27527,291.27856,1
649.4437,550.1122,370.21277,725.57104,-142.46649,74.62097,-53.37805,-360.33264,-945.4537,-151.81934,-104.18347,-381.81116,-227.92694,375.67188,519.00793,-468.64954,175.49841,-406.26788,715.36475,-887.0459,0
-707.81274,-137.41138,-910.5014,-712.96594,-604.069,-610.4448,-552.703,-564.15857,-938.8585,531.76624,-543.7149,139.74744,878.79785,-330.1416,-118.532776,-429.9673,117.16675,900.9508,254.86365,-321.57428,1
-286.17004,668.4193,-903.2776,602.63696,901.57214,627.59546,878.65405,295.03296,-500.8049,-459.3354,-196.29932,-718.0188,-560.6587,-199.32031,175.61792,-325.71338,-541.07605,303.74255,639.412,-925.4646,0
43.778564,820.052,897.4424,-134.95245,-302.33527,-241.3479,640.16345,510.53345,396.76355,-722.63995,-622.1529,-27.56134,-305.66962,-941.51025,619.39087,-892.6467,-643.8196,752.63,416.58264,9.751587,0
-363.80133,-913.1233,676.96204,-340.28223,342.0808,940.5575,-154.32257,-50.79248,695.03,310.63,-433.48956,185.78003,-346.854,-979.42615,-245.50037,510.6327,846.76355,270.73853,147.3645,-681.84564,1
-434.992,684.74817,-149.8056,727.11035,-663.6448,375.7074,-352.3662,-571.0435,561.99536,-262.41034,930.0598,-173.32501,-610.6798,161.33374,-34.98474,277.9148,-446.1372,-318.18854,942.4237,-530.8936,0
-728.4586,-319.02606,-268.11865,472.61572,-570.9312,-795.881,612.58374,876.89087,298.9071,-809.63086,371.213,529.94495,-203.83557,-24.91455,110.37439,-100.590454,898.34106,-208.91412,869.9402,-172.2127,0
-735.1454,-322.82416,735.9208,-450.58478,321.7849,-803.36017,496.25134,236.04907,118.29407,-325.0157,100.145386,50.86438,114.69946,-714.63855,-812.5641,-283.93726,728.1825,-758.25525,-223.4137,937.16174,0
-59.35663,604.06775,-165.17883,-322.56165,-435.78198,756.1787,901.09326,238.88403,863.494,-513.3978,-807.63367,381.42444,-850.52344,783.7429,-304.039,300.04285,-311.1275,-48.695374,635.4763,-820.1605,0
813.2732,456.33826,-604.93616,261.95032,466.33533,-958.5243,496.59827,878.63696,-406.9264,-935.4562,-453.4461,-246.24927,-246.10547,772.89575,204.1615,15.167847,-862.9847,-723.56305,169.6853,828.67737,0
746.43066,352.46216,951.42664,-661.79974,958.6013,897.0637,742.3264,-314.8977,-130.44147,832.0078,121.802246,-720.23804,895.12976,582.6205,495.724,211.43628,-59.48938,861.36194,-802.8042,-292.13416,1
121.4209,-576.5896,993.0796,-106.05463,497.59875,704.71765,-624.0421,-250.81866,570.40466,809.63684,468.50317,-873.4561,399.8181,184.3667,-373.01593,-29.28424,-887.8689,-505.9048,-97.095825,-538.3718,0
298.15417,715.8651,406.537,-290.43427,-657.23376,-734.1714,-686.6159,841.0127,-919.84155,98.69275,764.35,839.80347,335.13538,-851.1941,-767.3075,346.031,889.3508,-773.5329,-934.4247,-234.44202,0
202.3772,539.68835,855.30896,-494.13574,-178.98505,380.77673,55.141113,-70.64288,826.271,198.74414,826.7135,-296.83966,-104.05261,-727.3056,-508.92416,-375.21143,601.7977,507.97632,-847.5924,-283.99548,0
413.7235,-503.9661,73.3667,402.5464,549.5011,910.5239,-796.75055,-64.69403,-712.9579,556.412,894.9116,-141.07678,-352.79242,945.40063,-706.3352,296.6615,-541.2878,-859.8208,-858.8699,-904.18933,0
-267.3307,-208.36719,-190.70392,-534.24023,2.8432617,-212.71948,-735.2085,-358.72754,828.6929,-264.1405,360.6526,-683.6134,11.802673,-367.89,-637.3728,-880.2501,242.31616,-522.5436,-60.675293,-759.9024,0
-129.49841,376.42078,980.28735,-539.0356,-710.4061,-314.7528,-446.67712,-673.38354,-980.42664,-841.6474,-927.796,-63.421265,-2.4413452,-280.13574,-681.8933,-45.976074,-190.995,481.64124,-657.0751,-186.32074,0
634.91516,935.82104,479.86353,-172.20056,-456.2138,-130.93005,696.479,-85.857605,-576.9674,477.35913,-652.3989,-992.22217,-676.86346,404.2273,-979.6636,868.9469,278.79907,-17.868042,610.6168,-37.91687,0
774.8751,-174.36731,-969.4732,356.49524,940.89624,106.78833,17.904053,187.10278,286.49402,337.2931,-595.5242,114.00635,331.06177,288.5171,896.06067,432.5647,834.4978,-200.24744,928.12537,11.041992,1
501.89783,-343.38257,-517.73926,-929.22156,13.572937,-534.30304,-116.102844,974.2291,-977.2091,-491.84525,548.8518,-350.89532,-632.85144,-75.82202,-593.93555,-947.7586,155.50452,261.7671,-703.8591,-835.2856,0
620.91113,-582.4829,30.09375,-589.8975,-328.99365,303.6825,-10.068176,-899.2989,920.8356,-805.0475,-837.48254,-458.128,659.0946,640.0116,320.37537,-237.39264,-322.70374,-932.90765,-302.09753,-509.2215,1
182.3833,-230.62329,958.69556,954.42896,116.81885,825.2355,509.47534,-634.1388,-873.7883,-310.0595,288.3556,533.16003,-856.9635,-310.37646,39.967896,944.18274,96.038086,454.89612,787.2223,880.93945,0
-391.5876,450.68555,719.24365,647.67615,713.88184,-809.5174,37.29663,-166.1366,-401.7079,-532.66156,435.27075,-316.3128,165.37622,-9.413757,-161.43134,-893.47595,-171.15314,186.40613,-214.99902,-361.72284,0
-651.0071,-398.00787,-596.4386,-248.65973,760.47107,347.2185,331.71838,311.34497,-520.99695,314.3473,-890.87445,691.739,-471.80316,-464.54578,-404.57898,-917.3656,493.73584,-31.102112,-217.95215,868.2527,0
-709.31335,250.2887,-997.2033,-402.3125,-879.3031,-499.9357,995.0354,36.593994,99.3689,148.91077,-476.64362,62.80591,950.1101,923.91455,349.63855,-243.22937,889.27673,-367.53076,218.28662,-61.915283,1
-631.55536,-812.3998,222.6742,612.30237,693.15344,-562.48615,-571.41455,317.57898,703.48975,-206.18323,952.7134,198.604,-319.61267,-603.0095,829.04126,-214.3327,-567.45996,614.35046,-56.805725,919.59424,0
-877.662,34.855225,-925.37897,38.673706,-194.7467,806.77527,658.7239,-868.4032,-114.38324,-841.63043,265.82617,60.8114,732.74426,248.36084,-8.869507,-326.40814,-445.11627,112.137695,959.5824,143.5094,0
-705.5248,-598.74396,971.8301,322.88403,786.72375,857.95044,-47.7771,-462.81378,714.50867,23.007996,307.0686,-784.7525,-3.8358765,-455.50336,-438.87067,24.53247,-841.3192,-363.51813,712.60144,768.6107,0
-22.60315,731.0056,-368.40692,204.36365,204.26147,-826.7583,524.37634,149.34448,560.2665,928.8828,-4.541931,-224.89172,333.66248,-295.544,-438.22235,820.21375,-95.91223,625.40076,-391.8922,-393.00916,0
-696.24524,673.39014,719.9972,209.0592,-469.64484,453.50854,-909.6388,-108.02551,-257.6402,543.54846,-731.90594,-962.7339,695.9055,-328.17828,-98.16345,-839.4751,823.4757,-723.4723,329.30518,347.0879,1
208.09839,-381.14435,-127.651184,-545.7428,-627.199,553.6454,-479.83112,766.88354,283.5747,-694.4358,-682.099,-556.4696,255.11963,155.4049,225.0249,-946.6668,-447.84296,810.2466,467.83276,-220.95062,1
395.10754,-587.1398,-517.5472,-550.3063,807.45483,639.8855,-570.3103,-533.4608,-716.87427,-855.0582,960.2113,-100.844055,-394.26477,-278.0224,418.37305,553.5521,-682.43933,-4.192383,-4.758911,-347.63153,0
314.62354,-809.0802,476.13647,917.47266,-164.72498,-413.71826,175.29358,-691.8126,713.19495,-366.9856,-590.0128,-556.22156,-818.26874,-606.55994,-561.2516,826.7174,745.021,-45.845886,173.06006,383.6266,0
-327.649,772.41064,169.18127,-446.2954,-474.2683,534.25073,-583.47876,179.81909,796.6715,34.44641,261.2461,795.345,-793.3423,-167.53107,438.56787,550.2189,516.86304,995.33606,634.4324,-17.430786,1
796.1135,107.32886,-742.9153,117.671265,-987.8308,-91.78644,-828.73846,-36.130493,-460.11523,415.73926,-967.4796,-624.5011,-279.16815,194.83032,-443.5157,-534.273,-37.51764,-444.97662,567.5464,277.62964,1
-968.9351,889.3507,-6.1589966,-740.2947,-829.27423,112.00037,-889.9404,242.42029,472.63757,-791.26447,-723.05194,-924.7285,-478.7824,-716.81384,186.09375,859.24036,-239.36884,163.7749,190.87366,797.4065,1
253.27246,630.17346,-310.8009,86.87573,-457.06946,624.83154,720.96313,-11.930725,188.86255,-565.7444,-47.14514,-767.1832,-796.9857,-243.6391,45.479004,270.57422,101.14197,814.3563,32.47693,502.49353,0
-430.3957,234.26575,788.6166,-384.05206,-146.88708,272.3269,923.58167,-592.48206,884.739,-839.84784,-489.5429,70.325195,-92.00354,829.6749,942.6709,821.9989,881.83154,86.54602,-89.57611,962.44653,1
-687.1315,-580.21466,997.39746,-24.009766,325.27527,67.134766,-279.20007,130.32373,757.1266,-300.30206,-27.4234,175.13538,-136.83838,146.09558,766.87256,206.12878,-192.65332,945.5023,958.605,-464.42944,1
544.6677,200.57373,170.2666,-501.62326,-79.90442,-804.5861,-451.15247,-476.85034,853.6821,-449.62885,-827.97217,-489.54172,-665.74133,-695.40674,-67.44098,586.0525,-389.77295,-751.0879,552.0205,-365.41077,0
444.44727,-924.2293,-990.102,669.8395,591.2411,469.54285,121.20105,60.23645,757.0482,-870.26086,-744.4,904.01514,-777.7147,-98.767334,263.3291,436.08435,-969.524,679.7777,-442.13153,-750.8369,0
191.73352,-432.26343,2.6810303,324.60352,701.19336,-125.93109,-240.94983,-606.2859,-660.98804,984.28125,574.3257,-11.714966,-802.941,-129.82959,-875.3468,689.4116,-331.55157,65.83972,-26.47284,546.6011,0
239.56946,305.60608,-532.7263,-585.4651,-159.70605,-298.9463,460.83472,-957.2424,736.55176,328.6371,151.99109,153.94421,-9.519287,-594.1311,-500.57446,459.29736,366.8761,-146.72363,709.7971,585.0094,1
-776.1146,-896.38916,-16.518066,-35.016235,949.80396,682.5582,-990.1702,621.886,346.19434,-645.7806,-787.16736,304.81226,-688.6856,-818.517,0.111694336,-893.8878,264.75732,457.17834,-961.97815,452.03674,0
376.88147,10.079712,-375.58038,405.0542,113.43628,-494.1939,464.182,294.95532,-992.6924,26.128662,-602.90405,420.266,-202.17157,204.3324,12.506836,961.8733,-880.8915,-499.07715,-717.62085,963.6621,0
772.3595,-176.89221,-645.81335,-739.64856,283.20142,-376.87646,-532.6831,570.60706,923.45715,854.6195,591.4396,-376.09796,-332.04657,722.9512,-167.44543,152.48267,660.3651,-965.62524,-87.80084,-144.80743,1
-321.8471,130.7771,-902.43695,-972.2056,-184.83765,-109.28534,845.0217,-545.1787,141.46619,-915.8241,116.86694,-629.1187,-546.4519,487.6222,840.77686,-175.27374,393.94202,597.5034,303.83643,-382.70953,0
-802.04376,-475.41522,-592.3187,135.29126,-883.87335,708.0609,658.6056,-135.12115,-835.43866,-542.4242,526.2412,-854.7909,271.3512,12.908081,-623.322,809.7057,115.73901,805.21643,570.66345,-236.83136,0
-2.244934,910.39014,514.7844,255.77698,-70.45807,-695.8196,-536.70074,-359.57727,-194.39319,460.43652,690.55396,-262.29486,987.7566,-922.0949,-711.317,-416.69543,-68.51459,-722.3016,-707.44006,295.3462,0
-415.9001,-517.3298,-906.2724,74.75232,-799.1158,-628.4144,177.30603,939.4773,954.121,-204.8927,-899.36,693.9042,250.8009,347.26367,-670.28784,-152.42365,28.369263,405.20264,59.11902,-277.17175,1
-536.126,-118.32196,-536.336,828.7667,510.39197,-321.1447,-35.6026,-270.5514,-534.3683,888.66235,-960.8113,96.989624,-618.8778,154.05396,867.69165,-584.2708,536.41174,287.19824,-327.18048,891.46704,0
431.22278,234.73364,-994.3786,520.1804,-210.4831,786.88635,417.71008,-16.483887,922.94495,46.377197,-24.839355,-936.2517,-532.8302,-395.30853,-109.9361,608.77905,-16.932495,617.4197,-819.3156,728.15076,1
205.82605,527.02466,-281.56165,863.9314,-171.5232,50.523926,279.672,655.72217,-377.58832,231.2251,-707.5121,-893.0712,-574.049,847.7844,853.63025,459.82922,-926.95447,280.5044,287.70813,399.85767,0
687.7112,-946.0737,-969.20074,-265.0788,-64.19086,706.4131,-57.25647,533.4498,-195.69861,381.55798,-712.7979,-144.72406,-730.8728,-407.1029,565.8203,672.32605,816.35986,982.5438,152.60266,351.50427,1
-802.67883,-423.99854,-753.13086,160.02783,-973.1548,-970.44385,-952.06744,653.8771,874.89795,673.2864,251.89746,-477.09692,355.27844,-228.12878,-19.24939,491.53406,381.13647,-642.9818,-923.82367,211.9065,1
-764.4353,-770.5297,325.29688,736.64136,396.53394,285.19702,-367.1974,121.3772,158.95593,189.5094,-586.29614,982.5559,12.676941,-395.51617,553.1998,423.85706,463.71826,669.2191,164.92798,645.06116,1
-472.90454,-760.9109,-923.87976,-239.98926,473.06567,-490.7015,-522.03796,875.73865,-425.33405,79.68628,-498.29025,322.71082,-417.07745,261.86353,-384.1057,-923.46686,447.12524,486.4121,-312.80035,874.3518,0
-598.92126,-962.98584,-692.6272,304.57874,-47.743774,-979.98364,-439.21393,236.4524,-460.70245,472.083,-207.95947,356.34485,664.30945,815.22327,130.26099,-709.38916,159.94092,487.62537,-463.49695,-179.83368,0
-82.77734,-489.63266,-37.043945,29.876465,-121.325745,994.2162,-152.6101,886.2208,392.20044,-852.63306,613.5635,699.59717,124.81128,214.11523,108.07385,-796.98676,-348.78326,956.09595,976.3938,566.80774,0
-439.1353,781.8622,-134.39026,-430.5669,-531.9973,437.21838,-961.36334,357.22095,662.8628,287.86487,-505.5441,751.4447,308.08276,657.54675,11.1828,898.88245,-937.0056,-570.955,-336.46057,-787.5264,1
809.42053,171.98792,313.57385,-988.4449,756.14685,-569.40125,333.2295,46.552612,615.23804,486.13806,-610.36017,180.89185,771.8971,902.9414,508.78052,-96.71149,-589.4304,473.58936,-169.6123,56.46167,1
-586.48047,797.8927,476.80603,-806.2879,-485.88568,-337.9887,780.70325,-687.30975,665.573,628.16943,751.34973,-633.92395,-123.05127,802.06934,106.4292,911.77893,-128.37024,-385.7547,456.11145,-459.3404,0
-160.33801,633.2422,-701.61804,-692.337,283.708,922.6415,369.39417,-707.35364,-500.52322,260.6012,-410.1316,-369.92737,584.9712,-340.28888,358.33325,872.1343,38.917603,-943.38525,264.26782,-612.24097,1
-12.743286,-215.02173,-571.03064,650.3435,-132.40967,502.03882,629.2377,-270.05164,4.9957275,-391.90387,-881.27014,81.08154,928.63293,879.95764,-365.88983,-194.91516,507.08728,33.485474,-542.1208,966.53076,1
21.404053,237.0354,-392.96228,255.92749,148.28943,216.71631,-773.4983,316.41907,491.96655,-473.95667,-911.5465,390.06104,-218.3111,-203.30548,733.5791,589.6377,142.9342,343.7229,237.4065,64.88501,1
-46.187683,-632.28174,-155.27454,-392.63397,-285.76117,178.0492,787.3367,-173.85791,83.94202,-644.5367,485.14136,926.77014,786.3844,578.9553,-972.1503,-660.9501,-570.80164,-39.037292,-655.6492,-35.66693,0
457.7483,166.58179,789.05554,651.0974,436.95056,-663.3584,-990.7172,-342.11755,647.4933,891.11304,-94.96594,-674.4315,-413.87994,-341.5298,252.2594,-43.62323,375.6516,458.2627,132.9873,984.8562,1
-681.06274,-741.7022,700.45496,-73.487366,-128.05457,334.4713,-995.356,-697.3706,-835.2852,-519.5707,-386.61377,-234.78412,-135.09534,-754.1217,586.47766,-16.086182,657.2008,-573.4915,994.99756,507.07935,0
-97.15527,585.1305,625.29944,-227.84814,-852.9271,252.76782,-233.09607,-284.19092,58.267822,640.09045,55.791016,22.301086,111.136475,-816.2894,229.3529,-51.257996,867.2495,-941.49255,-653.46295,879.03613,1
59.789673,-93.71472,536.4695,-716.50287,855.3723,-537.2892,661.1222,599.11597,644.31775,508.61572,-587.65515,-304.17682,-498.22903,628.39246,-689.14636,-943.0231,-934.4215,627.3496,-165.46686,-422.2945,0
-7.1504517,-858.4628,475.67163,972.61816,385.6422,-32.31244,911.5178,-815.2068,617.234,947.5657,-330.18787,900.8379,-156.05219,860.15515,-319.29016,302.2113,153.52344,-293.2478,-71.21814,520.8855,0
-220.46136,18.18097,-946.4591,-82.18225,-897.59985,369.9779,-805.79004,-734.4094,260.9392,-839.4572,634.21375,191.97119,-885.3356,888.88525,-126.86206,-170.96704,-974.763,662.74426,-361.32782,-487.1322,0
-533.24695,-525.5071,-951.68976,591.81433,827.9292,901.38464,-359.64594,-73.48663,-64.69342,-681.66394,316.02917,-497.00485,805.1011,455.58423,-630.71265,730.3915,-77.65314,-809.8072,728.1349,457.75952,0
949.4928,829.5283,291.0951,519.89014,182.62695,826.46094,814.6743,-290.13025,-697.97656,-139.80804,192.46936,476.5498,4.71698,523.2457,163.8208,357.97327,-39.670532,474.30664,499.67712,187.19495,0
-802.6127,848.2223,-464.39215,-555.1752,505.88306,-41.36609,-443.3382,-216.987,732.85266,885.3357,986.0382,708.4867,-48.747498,-592.39294,589.3008,687.64026,398.43872,-73.600586,-21.868896,524.5679,1
809.0653,-487.59723,-417.6161,-236.67877,308.23364,23.656006,-43.5282,-921.43365,-615.76013,-644.4937,795.8734,144.19934,-373.71167,-682.6371,361.82324,-692.62286,891.04443,-625.16736,147.00867,545.8065,0
352.92688,552.4636,-437.63593,649.02637,496.54834,161.46521,-815.18164,-660.1907,525.7289,-301.58936,678.1162,-860.3032,-107.97186,-744.9243,883.60266,183.07764,-313.25134,86.19739,775.12134,-102.895325,0
-506.11096,601.08716,981.94653,490.13745,-32.4693,-23.332764,405.9325,529.2927,875.66614,-166.35785,-906.1706,538.068,643.4868,-25.842285,972.9818,507.90027,532.6671,-951.5604,318.3905,-507.08987,1
509.19556,-800.455,-108.61548,44.972412,580.81934,-770.49805,574.9147,-853.35565,926.18665,-363.25024,27.747192,512.374,491.2826,993.9363,-610.3993,653.80334,894.77405,566.76807,391.53638,942.86633,1
462.39246,818.7495,360.67383,56.780396,1.4989624,-496.7116,-444.42438,-348.0877,-469.50616,413.78394,28.405151,888.8967,-406.25476,543.95874,-217.77075,519.2721,21.22937,-595.16907,376.60254,644.2908,1
